"","date","day","initial_inventory","par","prep_rec","prep_actual","waste","final_inventory","short_long","scale","use_expected","use_actual","temp_max","temp_min","conditions","rain","snow","humidity","wind","season","holiday","month","use7","use3","use1","avgUse","medUse","quart1Use","quart3Use","maxUse","temp_maxz","temp_minz","humidityz","windz","snowz","rainz","use7z","use3z","use1z","avgUsez","medUsez","quart1Usez","quart3Usez","maxUsez","use_predicted"
"306",2017-07-21,"Friday",681,757,75,150,NA,831,74,60,219,248,82,57,"Overcast",0,0,62,5,"Summer","0","7",188.571428571429,153,182,222.384615384615,223,207,237,261,1.12828015507486,0.947428719148488,-0.731786970502245,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.41860507239485,0.579789670540781,0.916829917635754,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,237
"307",2017-07-22,"Saturday",583,677,90,180,NA,763,86,60,229,202,90,62,"Overcast",0,0,58,6,"Summer","0","7",186.714285714286,189.666666666667,248,230.461538461538,239,209,244,275,1.60878845641176,1.4072635497161,-1.05551508169105,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.37927315875003,1.2308673505822,1.8934647883964,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,213
"308",2017-07-23,"Sunday",561,592,30,180,NA,741,149,0,177,219,83,64,"Overcast",0,0,67,10,"Summer","0","7",183.857142857143,210.666666666667,202,183.461538461538,188,175,202,229,1.18834369274197,1.59119748194314,-0.327126831516243,0.583581592331329,-0.0776222793814696,-0.461882439916727,1.31876252237338,1.60375729460592,1.21277987847231,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,197
"309",2017-07-24,"Monday",522,571,45,150,NA,672,101,120,132,148,88,58,"Overcast",0,0,58,8,"Summer","0","7",187.285714285714,223,219,138.384615384615,148,113,159,211,1.48866138107754,1.03939568526201,-1.05551508169105,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.39137528602536,1.82275615061986,1.46433734518339,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,157
"310",2017-07-25,"Tuesday",524,658,135,270,NA,794,136,90,139,151,89,60,"Overcast",0,0,59,5,"Summer","0","7",182.285714285714,189.666666666667,148,142.230769230769,146,130,151,264,1.54872491874465,1.22332961748905,-0.974583053893845,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.28548167236622,1.2308673505822,0.413714984213602,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,150
"311",2017-07-26,"Wednesday",643,748,105,210,NA,853,105,75,144,155,86,58,"Overcast",0,0,64,6,"Summer","0","7",184.142857142857,172.666666666667,151,146.923076923077,148,121,159,214,1.36853430574331,1.03939568526201,-0.569922914907844,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.32481358601104,0.929004062562997,0.458107478339086,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,163
"312",2017-07-27,"Thursday",698,781,90,150,NA,848,67,60,156,192,78,59,"Overcast",0,0,67,7,"Summer","0","7",186.428571428571,151.333333333333,155,156.785714285714,157,138,181,192,0.888026004406413,1.13136265137553,-0.327126831516243,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.37322209511236,0.550195230538898,0.517297470506398,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,182
"313",2017-07-28,"Friday",656,757,105,150,NA,806,49,90,219,222,82,56,"Overcast",0,0,62,8,"Summer","0","7",187.857142857143,166,192,222.384615384615,223,207,237,261,1.12828015507486,0.855461753034966,-0.731786970502245,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.40347741330069,0.810626302555466,1.06480489805403,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,231
"314",2017-07-29,"Saturday",584,677,90,210,NA,794,117,30,229,239,86,56,"Overcast",0,0,55,8,"Summer","0","7",184.142857142857,189.666666666667,222,230.461538461538,239,209,244,275,1.36853430574331,0.855461753034966,-1.29831116508265,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.32481358601104,1.2308673505822,1.50872983930887,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,240
"315",2017-07-30,"Sunday",555,592,30,120,NA,675,83,75,177,176,88,61,"Overcast",0,0,61,7,"Summer","0","7",189.428571428571,217.666666666667,239,183.461538461538,188,175,202,229,1.48866138107754,1.31529658360258,-0.812718998299445,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.43675826330785,1.72805394261383,1.76028730601995,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,183
"316",2017-07-31,"Monday",499,571,75,210,NA,709,138,75,132,109,91,59,"Overcast",0,0,50,8,"Summer","0","7",183.285714285714,212.333333333333,176,138.384615384615,148,113,159,211,1.66885199407887,1.13136265137553,-1.70297130406865,0.0872767113531228,-0.0776222793814696,-0.461882439916727,1.30666039509805,1.63335173460781,0.828044929384786,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,120
"317",2017-08-01,"Tuesday",600,658,60,105,NA,705,47,180,139,99,97,62,"Overcast",0,0,48,5,"Summer","0","8",177.714285714286,174.666666666667,109,142.230769230769,146,130,151,264,2.02923322008155,1.4072635497161,-1.86483535966305,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.18866465416358,0.964517390565256,-0.16338743941769,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,107
"318",2017-08-02,"Wednesday",606,748,135,210,NA,816,68,105,144,96,103,65,"Mostly Cloudy",0,0,51,5,"Summer","0","8",170.285714285714,128,99,146.923076923077,148,121,159,214,2.38961444608422,1.68316444805666,-1.62203927627145,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.03133699958428,0.13587307051254,-0.311362419835971,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,102
"319",2017-08-03,"Thursday",720,781,60,105,NA,825,44,90,156,105,105,66,"Partly Cloudy",0,0,47,4,"Summer","0","8",161.857142857143,101.333333333333,96,156.785714285714,157,138,181,192,2.50974152141844,1.77513141417019,-1.94576738746025,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.852830622273161,-0.337637969517584,-0.355754913961455,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,113
"320",2017-08-04,"Friday",720,757,30,180,-9,891,134,0,219,186,96,65,"Partly Cloudy",0,0,55,3,"Summer","0","8",149.428571428571,100,105,222.384615384615,223,207,237,261,1.96916968241443,1.68316444805666,-1.29831116508265,-1.15348549109239,-0.0776222793814696,-0.461882439916727,0.589609354034727,-0.36131352151909,-0.222577431585002,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,200
"321",2017-08-05,"Saturday",705,677,0,75,NA,780,103,45,229,275,89,59,"Overcast",0,0,55,5,"Summer","0","8",144.285714285714,129,186,230.461538461538,239,209,244,275,1.54872491874465,1.13136265137553,-1.29831116508265,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.480690208556755,0.15362973451367,0.976019909803066,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,249
"322",2017-08-06,"Sunday",505,592,90,105,NA,610,18,135,177,175,88,61,"Overcast",0,0,65,5,"Summer","0","8",149.428571428571,188.666666666667,275,183.461538461538,188,175,202,229,1.48866138107754,1.31529658360258,-0.488990887110644,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.589609354034727,1.21311068658107,2.29299723552576,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,177
"323",2017-08-07,"Monday",435,571,135,315,NA,750,179,45,132,113,89,62,"Mostly Cloudy",0,0,68,7,"Summer","0","8",149.285714285714,212,175,138.384615384615,148,113,159,211,1.54872491874465,1.4072635497161,-0.246194803719043,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.586583822215895,1.62743284660743,0.813247431342958,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,127
"324",2017-08-08,"Tuesday",637,658,15,120,NA,757,99,135,139,146,92,61,"Mostly Cloudy",0,0,66,6,"Summer","0","8",149.857142857143,187.666666666667,113,142.230769230769,146,130,151,264,1.72891553174599,1.31529658360258,-0.408058859313443,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.598685949491225,1.19535402257994,-0.104197447250378,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,136
"325",2017-08-09,"Wednesday",611,748,135,210,NA,821,73,105,144,159,94,63,"Mostly Cloudy",0,0,63,5,"Summer","0","8",156.571428571429,144.666666666667,146,146.923076923077,148,121,159,214,1.84904260708021,1.49923051582962,-0.650854942705044,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.740885944976356,0.431817470531367,0.384119988129946,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,145
"326",2017-08-10,"Thursday",662,781,120,150,NA,812,31,105,156,132,90,62,"Mostly Cloudy",0,0,66,5,"Summer","0","8",165.571428571429,139.333333333333,159,156.785714285714,157,138,181,192,1.60878845641176,1.4072635497161,-0.408058859313443,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.931494449562808,0.337115262525343,0.57648746267371,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,143
"327",2017-08-11,"Friday",680,757,75,180,NA,860,103,30,219,207,85,62,"Overcast",0,0,66,5,"Summer","0","8",169.428571428571,145.666666666667,132,222.384615384615,223,207,237,261,1.3084707680762,1.4072635497161,-0.408058859313443,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.01318380867129,0.449574134532497,0.176955015544354,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,213
"328",2017-08-12,"Saturday",653,677,30,105,NA,758,81,60,229,242,80,60,"Overcast",0,0,65,4,"Summer","0","8",172.428571428571,166,207,230.461538461538,239,209,244,275,1.00815307974064,1.22332961748905,-0.488990887110644,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.07671997686677,0.810626302555466,1.28676736868145,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,236
"329",2017-08-13,"Sunday",516,592,75,150,NA,666,74,75,177,196,75,61,"Rain",0.06,0,70,7,"Summer","0","8",167.714285714286,193.666666666667,242,183.461538461538,188,175,202,229,0.707835391405076,1.31529658360258,-0.0843307481246422,-0.16087572913598,-0.0776222793814696,-0.235647035136534,0.976877426845296,1.30189400658672,1.80467980014543,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,189
"330",2017-08-14,"Monday",470,571,105,210,NA,680,109,105,132,135,75,52,"Overcast",0,0,64,5,"Summer","0","8",170.714285714286,215,196,138.384615384615,148,113,159,211,0.707835391405076,0.487593888580878,-0.569922914907844,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.04041359504078,1.68070283861082,1.12399489022135,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,145
"331",2017-08-15,"Tuesday",545,658,120,180,NA,725,67,165,139,151,83,55,"Overcast",0,0,57,5,"Summer","0","8",173.857142857143,191,135,142.230769230769,146,130,151,264,1.18834369274197,0.763494786921444,-1.13644710948825,-0.657180610114186,-0.0776222793814696,-0.461882439916727,1.1069752950551,1.25454290258371,0.221347509669838,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,150
"332",2017-08-16,"Wednesday",574,748,180,315,NA,889,141,30,144,157,84,58,"Overcast",0,0,59,7,"Summer","0","8",174.571428571429,160.666666666667,151,146.923076923077,148,121,159,214,1.24840723040909,1.03939568526201,-0.974583053893845,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.12210295414926,0.715924094549441,0.458107478339086,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,157
"333",2017-08-17,"Thursday",732,781,45,150,NA,882,101,30,156,150,80,62,"Overcast",0,0,63,7,"Summer","0","8",174.285714285714,147.666666666667,157,156.785714285714,157,138,181,192,1.00815307974064,1.4072635497161,-0.650854942705044,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.11605189051159,0.485087462534756,0.546892466590054,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,159
"334",2017-08-18,"Friday",732,757,30,150,NA,882,125,15,219,228,81,57,"Overcast",0,0,64,6,"Summer","0","8",176.857142857143,152.666666666667,150,222.384615384615,223,207,237,261,1.06821661740775,0.947428719148488,-0.569922914907844,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.17051146325058,0.573870782540404,0.443309980297258,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,229
"335",2017-08-19,"Saturday",654,677,30,180,NA,834,157,-15,229,257,79,59,"Overcast",0,0,59,10,"Summer","0","8",179.857142857143,178.333333333333,228,230.461538461538,239,209,244,275,0.948089542073526,1.13136265137553,-0.974583053893845,0.583581592331329,-0.0776222793814696,-0.461882439916727,1.23404763144606,1.0296251585694,1.59751482755984,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,248
"336",2017-08-20,"Sunday",577,592,15,105,NA,682,90,60,177,202,81,56,"Overcast",0,0,60,7,"Summer","0","8",182,211.666666666667,257,183.461538461538,188,175,202,229,1.06821661740775,0.855461753034966,-0.893651026096645,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.27943060872855,1.62151395860705,2.02664227077285,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,196
"337",2017-08-21,"Monday",480,571,90,210,NA,690,119,105,132,165,91,59,"Overcast",0,0,62,7,"Summer","0","8",182.857142857143,229,202,138.384615384615,148,113,159,211,1.66885199407887,1.13136265137553,-0.731786970502245,-0.16087572913598,-0.0776222793814696,-0.461882439916727,1.29758379964155,1.92929613462663,1.21277987847231,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,154
"338",2017-08-22,"Tuesday",525,658,135,180,NA,705,47,180,139,150,88,61,"Overcast",0,0,62,4,"Summer","0","8",187.142857142857,208,165,142.230769230769,146,130,151,264,1.48866138107754,1.31529658360258,-0.731786970502245,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.38834975420653,1.55640619060291,0.665272450924678,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,153
"339",2017-08-23,"Wednesday",555,748,195,270,NA,825,77,105,144,200,83,61,"Overcast",0,0,69,4,"Summer","0","8",187,172.333333333333,150,146.923076923077,148,121,159,214,1.18834369274197,1.31529658360258,-0.165262775921842,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.38532422238769,0.923085174562621,0.443309980297258,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,176
"340",2017-08-24,"Thursday",625,781,150,150,NA,775,-6,135,156,177,75,61,"Overcast",0,0,57,10,"Summer","0","8",193.142857142857,171.666666666667,200,156.785714285714,157,138,181,192,0.707835391405076,1.31529658360258,-1.13644710948825,0.583581592331329,-0.0776222793814696,-0.461882439916727,1.51542209059749,0.911247398561867,1.18318488238866,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,174
"341",2017-08-25,"Friday",598,757,165,210,NA,808,51,90,219,223,81,56,"Overcast",0,0,57,6,"Summer","0","8",197,175.666666666667,177,222.384615384615,223,207,237,261,1.06821661740775,0.855461753034966,-1.13644710948825,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.59711144970597,0.982274054566386,0.842842427426614,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,227
"342",2017-08-26,"Saturday",585,677,90,180,NA,765,88,60,229,212,91,57,"Overcast",0,0,52,6,"Summer","0","8",196.285714285714,200,223,230.461538461538,239,209,244,275,1.66885199407887,0.947428719148488,-1.54110724847425,-0.409028169625083,-0.0776222793814696,-0.461882439916727,1.58198379061181,1.41435287859387,1.5235273373507,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,224
"343",2017-08-27,"Sunday",553,592,45,150,NA,703,111,45,177,229,95,58,"Overcast",0,0,49,4,"Summer","0","8",189.857142857143,204,212,183.461538461538,188,175,202,229,1.90910614474732,1.03939568526201,-1.78390333186585,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.44583485876434,1.48537953459839,1.36075485889059,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,199
"344",2017-08-28,"Monday",474,571,90,150,NA,624,53,165,132,55,98,62,"Overcast",0,0,53,2,"Summer","0","8",193.714285714286,221.333333333333,229,138.384615384615,148,113,159,211,2.08929675774866,1.4072635497161,-1.46017522067705,-1.40163793158149,-0.0776222793814696,-0.461882439916727,1.52752421787282,1.79316171061797,1.61231232560167,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,93
"345",2017-08-29,"Tuesday",569,658,90,210,NA,779,121,105,139,122,88,63,"Mostly Cloudy",0,0,57,4,"Summer","0","8",178,165.333333333333,55,142.230769230769,146,130,151,264,1.48866138107754,1.49923051582962,-1.13644710948825,-0.905333050603289,-0.0776222793814696,-0.461882439916727,1.19471571780124,0.798788526554713,-0.962452333676403,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,126
"346",2017-08-30,"Wednesday",657,748,90,210,NA,867,119,60,144,121,80,60,"Overcast",0,0,65,3,"Summer","0","8",174,135.333333333333,122,146.923076923077,148,121,159,214,1.00815307974064,1.22332961748905,-0.488990887110644,-1.15348549109239,-0.0776222793814696,-0.461882439916727,1.11000082687393,0.266088606520824,0.0289800351260736,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,137
"347",2017-08-31,"Thursday",746,781,30,150,NA,896,115,15,156,178,83,64,"Overcast",0,0,59,6,"Summer","0","8",162.714285714286,99.3333333333333,121,156.785714285714,157,138,181,192,1.18834369274197,1.59119748194314,-0.974583053893845,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.870983813186156,-0.373151297519843,0.0141825370842456,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,161
"348",2017-09-01,"Friday",718,757,45,150,NA,868,111,30,219,193,92,59,"Overcast",0,0,58,5,"Summer","0","9",162.857142857143,140.333333333333,178,222.384615384615,223,207,237,261,1.72891553174599,1.13136265137553,-1.05551508169105,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.874009345004989,0.354871926526472,0.857639925468442,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,203
"349",2017-09-02,"Saturday",675,677,0,150,NA,825,148,0,229,198,98,60,"Overcast",0,0,46,4,"Summer","0","9",158.571428571429,164,193,230.461538461538,239,209,244,275,2.08929675774866,1.22332961748905,-2.02669941525745,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.783243390440012,0.775112974553207,1.07960239609586,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,207
"350",2017-09-03,"Sunday",627,592,0,105,NA,732,140,15,177,117,95,63,"Overcast",0,0,58,3,"Summer","0","9",156.571428571429,189.666666666667,198,183.461538461538,188,175,202,229,1.90910614474732,1.49923051582962,-1.05551508169105,-1.15348549109239,-0.0776222793814696,-0.461882439916727,0.740885944976356,1.2308673505822,1.153589886305,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,146
"351",2017-09-04,"Monday",615,571,0,120,-60,675,104,120,132,150,91,62,"Overcast",0,0,65,2,"Summer","1","9",140.571428571429,169.333333333333,117,138.384615384615,148,113,159,211,1.66885199407887,1.4072635497161,-0.488990887110644,-1.40163793158149,-0.0776222793814696,-0.461882439916727,0.402026381267108,0.869815182559232,-0.0450074550830664,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,139
"352",2017-09-05,"Tuesday",525,658,135,210,NA,735,77,150,139,15,91,66,"Scattered Clouds",0,0,61,3,"Summer","0","9",154.142857142857,155,150,142.230769230769,146,130,151,264,1.66885199407887,1.77513141417019,-0.812718998299445,-1.15348549109239,-0.0776222793814696,-0.461882439916727,0.689451904056202,0.61530299854304,0.443309980297258,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,68
"353",2017-09-06,"Wednesday",720,748,30,210,-135,795,47,135,144,83,82,65,"Scattered Clouds",0,0,67,5,"Summer","0","9",138.857142857143,94,15,146.923076923077,148,121,159,214,1.12828015507486,1.68316444805666,-0.327126831516243,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.365719999441117,-0.467853505525868,-1.55435225534952,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,96
"354",2017-09-07,"Thursday",712,781,75,90,NA,802,21,105,156,147,83,66,"Mostly Cloudy",0,0,65,6,"Summer","0","9",133.428571428571,82.6666666666667,83,156.785714285714,157,138,181,192,1.18834369274197,1.77513141417019,-0.488990887110644,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.250749790325479,-0.66909569753867,-0.548122388505219,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,143
"355",2017-09-08,"Friday",655,757,105,150,NA,805,48,90,219,202,76,65,"Overcast",0,0,70,4,"Summer","0","9",129,81.6666666666667,147,222.384615384615,223,207,237,261,0.767898929072189,1.68316444805666,-0.0843307481246422,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.15695830394167,-0.6868523615398,0.398917486171774,1.98380659353968,1.84082610061276,2.04947445152955,1.78150397110191,1.23954794574409,202
"356",2017-09-09,"Saturday",603,677,75,120,NA,723,46,105,229,191,80,63,"Rain",0,0,56,5,"Summer","0","9",130.285714285714,144,202,230.461538461538,239,209,244,275,1.00815307974064,1.49923051582962,-1.21737913728545,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.184188090311163,0.419979694530614,1.21277987847231,2.13983420062289,2.13845828990316,2.08584279886726,1.91686211043429,1.4774641706412,198
"357",2017-09-10,"Sunday",532,592,60,150,NA,682,90,60,177,145,77,58,"Overcast",0,0,63,7,"Summer","0","9",129.285714285714,180,191,183.461538461538,188,175,202,229,0.827962466739301,1.03939568526201,-0.650854942705044,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.163009367579335,1.05921959857128,1.05000740001221,1.23190212511965,1.18975568654003,1.46758089412625,1.10471327443999,0.695739431693553,159
"358",2017-09-11,"Monday",537,571,30,105,NA,642,71,150,132,78,91,56,"Overcast",0,0,53,7,"Summer","0","9",133.285714285714,179.333333333333,145,138.384615384615,148,113,159,211,1.66885199407887,0.855461753034966,-1.46017522067705,-0.16087572913598,-0.0776222793814696,-0.461882439916727,0.247724258506647,1.04738182257053,0.369322490088118,0.361119479874314,0.445675213314054,0.340162126657352,0.273227561398206,0.389847142540125,103
"359",2017-09-12,"Tuesday",564,658,90,180,NA,744,86,150,139,130,86,63,"Overcast",0,0,56,6,"Summer","0","9",123,138,78,142.230769230769,146,130,151,264,1.36853430574331,1.49923051582962,-1.21737913728545,-0.409028169625083,-0.0776222793814696,-0.461882439916727,0.0298859675507019,0.313439710523836,-0.622109878714359,0.435418340390128,0.408471189652755,0.649293079027856,0.11853254501834,1.29052999393633,128
"360",2017-09-13,"Wednesday",614,748,135,180,-59,735,-13,195,144,120,75,52,"Overcast",0,0,58,5,"Summer","0","9",139.428571428571,117.666666666667,130,146.923076923077,148,121,159,214,0.707835391405076,0.487593888580878,-1.05551508169105,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.377822126716447,-0.0476124574991328,0.147360019460698,0.526062950219421,0.445675213314054,0.485635516008177,0.273227561398206,0.440829190732363,132
"361",2017-09-14,"Thursday",615,781,165,180,NA,795,14,120,156,135,74,56,"Overcast",0,0,58,5,"Summer","0","9",144.714285714286,109.333333333333,120,156.785714285714,157,138,181,192,0.647771853737964,0.855461753034966,-1.05551508169105,-0.657180610114186,-0.0776222793814696,-0.461882439916727,0.489766804013253,-0.195584657508547,-0.000614960957582384,0.716586456827828,0.613093319789899,0.794766468378681,0.69863885644284,0.0669608373226188,145
"362",2017-09-15,"Friday",660,757,90,120,NA,780,23,120,219,167,80,49,"Overcast",0,0,57,3,"Fall","0","9",143,128.333333333333,135,126.9375,148.5,48,196.5,270,1.00815307974064,0.211692990240312,-1.13644710948825,-1.15348549109239,-0.0776222793814696,-0.461882439916727,0.453460422187262,0.141791958512917,0.221347509669838,0.139987496264124,0.454976219229379,-0.841809161818104,0.998360450678831,1.3924940903208,180
"363",2017-09-16,"Saturday",613,677,60,105,NA,718,41,105,229,223,77,54,"Mostly Cloudy",0,0,57,4,"Fall","0","9",138,140.666666666667,167,146.9375,166.5,128,188.5,238,0.827962466739301,0.671527820807922,-1.13644710948825,-0.905333050603289,-0.0776222793814696,-0.461882439916727,0.347566808528122,0.360790814526849,0.694867447008334,0.526341570946355,0.789812432181069,0.612924731690149,0.843665434298965,0.848685576270266,207
"364",2017-09-17,"Sunday",495,592,90,105,NA,600,8,150,177,100,65,54,"Rain",0.001,0,74,9,"Fall","0","9",142.571428571429,175,223,99,98.5,80,120,200,0.107200014733954,0.671527820807922,0.239397363064159,0.335429151842226,-0.0776222793814696,-0.458111849837058,0.444383826730764,0.970436278565633,1.5235273373507,-0.399700851807617,-0.475124372303095,-0.259915604414803,-0.480910643453644,0.202912965835253,114
"365",2017-09-18,"Monday",500,571,75,90,NA,590,19,195,132,52,61,53,"Rain",0.39,0,83,9,"Fall","0","9",136.142857142857,163.333333333333,100,74.0625,75.5,62.25,95,135,-0.133054135934495,0.5795608546944,0.967785613238962,0.335429151842226,-0.0776222793814696,1.00864769115453,0.308234894883298,0.763275198552454,-0.296564921794143,-0.881436088677023,-0.902970644408033,-0.582684687036946,-0.964332569640727,-0.901698078329901,67
"366",2017-09-19,"Tuesday",538,658,120,180,NA,718,60,165,139,94,65,51,"Rain",0.07,0,73,14,"Fall","0","9",132.428571428571,125,52,69.1875,79.5,59.5,91,120,0.107200014733954,0.395626922467356,0.158465335266959,1.57619135428774,-0.0776222793814696,-0.197941134339836,0.229571067593651,0.0826030785091511,-1.00684482780189,-0.975609894380817,-0.828562597085435,-0.632691164626293,-1.04168007783066,-1.15660831929109,95
"367",2017-09-20,"Wednesday",624,748,120,150,NA,774,26,150,144,106,61,50,"Rain",1.09,0,84,10,"Fall","0","9",127.285714285714,82,94,65.6875,72,22.5,105,128,-0.133054135934495,0.303659956353834,1.04871764103616,0.583581592331329,-0.0776222793814696,3.64806074692345,0.120651922115679,-0.680933473539423,-0.385349910045111,-1.04322185745021,-0.968077685815306,-1.30550559037386,-0.770963799165894,-1.02065619077846,91
"368",2017-09-21,"Thursday",668,781,120,150,NA,818,37,90,156,99,63,48,"Rain",0.02,0,78,4,"Fall","0","9",125.285714285714,84,106,73.7333333333333,97,0,120.5,157,-0.0129270606002709,0.11972602412679,0.56312547425296,-0.905333050603289,-0.0776222793814696,-0.38647063832333,0.0782944766520231,-0.645420145537164,-0.207779933543174,-0.887794832822835,-0.503027390049069,-1.71464949792306,-0.471242204929902,-0.527829724920156,105
"369",2017-09-22,"Friday",719,757,45,90,NA,809,52,90,219,0,68,47,"Overcast",0,0,76,3,"Fall","0","9",120.142857142857,99.6666666666667,99,126.9375,148.5,48,196.5,270,0.287390627735291,0.027759058013268,0.40126141865856,-1.15348549109239,-0.0776222793814696,-0.461882439916727,-0.0306246688259496,-0.367232409519466,-0.311362419835971,0.139987496264124,0.454976219229379,-0.841809161818104,0.998360450678831,1.3924940903208,181
